file_name,tempo,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,valence,arousal
Sajanka - Synergia.mp3,95.703125,0.25437546,2359.4665157876902,2438.091912107044,5121.4254468920935,0.1002071775421828,0.43932095,-60.482224,88.8,-2.2967503,14.912968,-5.32721,7.203908,-5.53181,6.6467986,-2.4272366,7.0399337,-1.4154323,0.53230774,-1.1548886,0.471893303157538,0.02434452623128891
Salvatore Ganacci - Take Me To America.mp3,135.99917763157896,0.32157066,2403.5018149833177,2427.704511087847,5036.9871747080615,0.08854483849196383,0.45009235,-60.800503,80.55753,1.8019655,28.0917,1.6056865,12.872349,-1.8958795,8.73252,0.31305897,5.3109426,-0.048155665,3.9112773,-2.8527958,0.4807003629966635,0.043733345942057085
"Samantha Machado - Portal do Universo (feat. Nego Jam, Valente & Sandrão RZO).mp3",135.99917763157896,0.2723662,1869.980148257759,2090.7127663301712,3899.865692098814,0.08057121572465444,0.518547,-111.404686,108.458244,14.434289,19.288948,1.0477138,10.741808,4.1677885,6.564438,-0.8151175,6.586019,-0.3126421,4.237322,2.0950828,0.3739960296515518,0.03704157865937113
Sammy Virji - If U Need It.mp3,129.19921875,0.27367598,2457.2693281098404,2490.307615593421,5155.206327172625,0.08865252515479877,0.42888576,-96.40196,71.58482,7.712831,31.414827,0.47233653,1.275699,-1.6782813,3.25586,-9.85191,2.0999637,-6.5437117,2.2784572,-3.6356413,0.4914538656219681,0.03535872257198207
San Pacho & Mike & Me - Beat Go Bump.mp3,129.19921875,0.28984937,2322.702231156374,2439.689560013758,4947.501436886235,0.0947840379494008,0.55019,-37.209164,87.07307,-8.564213,20.900225,0.08403197,7.8045025,-1.849239,7.517127,-4.0737557,2.7183065,-1.4506681,2.9892251,-1.5062603,0.46454044623127483,0.037448312251945025
San Pacho & Teko - Dale.mp3,129.19921875,0.32263982,2025.4380490097471,2396.0330351527004,4495.2155117606735,0.06628451081348036,0.52581096,-107.209335,87.22528,13.425888,16.54021,3.3603394,13.188163,0.6818494,7.500309,-2.6113827,8.049892,6.241509,8.285952,-0.3282215,0.4050876098019494,0.04168481306405738
San Pacho & Vale - Cha Cha Cha.mp3,129.19921875,0.2587357,2299.758875339719,2473.3485301060873,4795.9358026379205,0.09397165637049533,0.46854666,-80.425865,89.490005,8.02013,15.197482,2.2643704,4.61212,-5.0290213,-1.9430718,-2.7398818,3.868467,-1.5489414,0.12821984,-5.1727843,0.4599517750679438,0.03342844856379088
San Pacho - Amor (Extended Mix).mp3,123.046875,0.29506978,2178.2226839339514,2366.141682862122,4454.9645278902935,0.0829080465753079,0.54006153,-88.263954,96.35083,15.979605,20.099482,4.067094,9.566072,-0.33580136,0.95864576,-3.9407465,0.46609017,-5.2018247,-1.2426422,-6.182794,0.43564453678679027,0.03630741481902078
San Pacho - Darude - Sandstorm (San Pacho Edit).mp3,123.046875,0.31663883,2810.6268547779173,2844.126158453136,6123.41564330638,0.10373245368733541,0.53211194,-42.472343,67.066666,17.025105,22.72292,10.271331,12.33482,1.1116847,5.635844,-0.47010922,5.738776,2.03254,6.4389653,0.17631438,0.5621253709555835,0.03896141820587218
San Pacho - Elektro.mp3,123.046875,0.29304776,1895.3222514190452,2169.043311454209,3811.943951668824,0.06537404077292899,0.5360934,-88.19974,108.00488,0.8666864,10.450216,2.129955,8.622858,-4.118343,7.6231995,-4.7205,2.7256525,-0.29833677,2.8987725,-0.49023235,0.37906445028380903,0.03605861059622839
San Pacho - Give It Up.mp3,123.046875,0.40307984,2338.4184669598712,2527.7610019847925,4949.469643450798,0.07343648583934904,0.5981147,-52.95542,80.070015,15.255586,29.776419,14.764749,15.641636,5.9205103,13.011499,3.342935,10.0047655,3.4243321,6.882013,0.70800143,0.46768369339197424,0.04959771438734606
San Pacho - La Pasion.mp3,123.046875,0.2934727,2139.406716521971,2434.3684750770235,4645.059223790323,0.06755189351349256,0.5282249,-98.35423,96.51304,13.341524,13.725556,-0.9560622,4.7896266,-1.3854232,1.7426058,-1.1685615,2.4774456,-2.590187,1.8855479,-0.97631776,0.42788134330439415,0.036110899527557194
San Pacho - Party People.mp3,123.046875,0.351958,2598.3994691561925,2714.928838892474,5561.174401324728,0.09606882036102485,0.5738885,-33.79997,84.00985,20.154142,14.109129,2.5896218,12.9914055,-0.8619919,9.765314,1.7612665,9.16194,2.264195,4.595025,-2.3056054,0.5196798938312385,0.043307332845870405
San Pacho - Rave Stands For.mp3,123.046875,0.41263554,2432.030625304616,2390.9203017013097,4987.9012058442395,0.08604846334893339,0.5673407,-27.426743,75.21727,-7.1716566,23.940985,-1.0220324,12.932587,-0.7060159,6.50343,-4.3420343,4.027183,-2.6684346,4.237261,-1.0921896,0.4864061250609232,0.05077351309591904
San Pacho - Set Me Free.mp3,83.35433467741936,0.35925266,2300.8742718483923,2420.419977094771,4909.940773269863,0.08751399871841671,0.52841854,-17.971548,93.38219,-5.9600725,14.146277,-3.7751436,6.813279,-5.7623696,2.9690866,-5.2803426,4.150801,-3.5266335,3.124735,-2.657655,0.4601748543696785,0.02994526657764049
San Pacho - Three 5.mp3,123.046875,0.3358283,2266.1580531852464,2263.6859981725474,4662.005542715963,0.09802016569457261,0.54944396,-56.92388,87.4276,-8.430005,25.422018,-2.0623496,6.1091437,-1.8880367,11.706716,2.4802706,2.2491286,3.0991228,3.7520602,-1.7935262,0.4532316106370493,0.04132262337952852
San Pacho - Tu Di Drum.mp3,129.19921875,0.27846327,2354.190581406827,2539.234636645211,5197.437213168949,0.09345739586574363,0.48182055,-62.827885,87.61431,11.330906,22.529076,1.0137447,9.19506,-3.720051,3.5530112,-3.008114,0.6165205,1.7588351,4.161754,-3.1701503,0.47083811628136535,0.03597723748243879
San Pacho - Work.mp3,123.046875,0.40888268,2219.2543751007333,2293.9045231544046,4681.307906363774,0.08702920627696871,0.59776056,-55.658756,85.994576,-2.4538734,29.111717,9.073512,23.120323,5.796763,8.748116,-0.7389835,4.032934,0.3685985,6.3810925,-0.01868547,0.4438508750201467,0.050311735714785755
Sandhog - Gyoza.mp3,143.5546875,0.28965846,2348.472871187301,2513.702105010781,5140.206924869959,0.08569628822568552,0.47434384,-42.281796,87.29808,-4.423292,23.852266,1.7274574,5.6272044,-0.566151,1.824196,-0.8760425,3.8702934,-3.784592,2.8927546,-4.3136835,0.46969457423746014,0.041581829282222316
Sevenn - Loco Papi (Extended Mix).mp3,123.046875,0.27712372,2450.56923177726,2378.8573839693736,5035.48338282187,0.11040816916100339,0.47608867,-35.931065,82.21548,-18.660242,18.959288,-4.741777,8.872779,1.2859565,2.328047,-2.7922204,1.6276118,0.5811253,6.9155297,-2.6399543,0.490113846355452,0.03409920766716823
SEXY BACK (RICCI Remix).mp3,123.046875,0.23479363,2251.7187452489607,2318.4250572236133,4723.553483829942,0.0918626857235142,0.50641626,-97.84271,82.983215,-8.880141,21.434443,-0.8269843,9.491474,0.7075951,8.139953,-2.1658704,7.076251,1.417016,5.4263306,0.622941,0.45034374904979213,0.028890622837934643
Shanghai Doom & TRON3X - Probes.mp3,123.046875,0.34463757,2313.068802726274,2407.8064144484515,4802.864753622315,0.08899372117634911,0.49381474,-69.526955,78.29147,-0.23335482,23.381338,2.556812,8.065444,4.1076427,11.160841,5.0610347,7.076666,0.9179765,3.6341164,-1.7312633,0.4626137605452548,0.04240657633636147
Shanti People - Krishna.mp3,135.99917763157896,0.30231753,2845.7294410339273,2794.7412273989835,6201.371619419764,0.12410076374537742,0.48908964,-22.363993,75.100105,13.272489,15.50474,8.904085,9.831944,5.7358556,5.8097,-1.3246726,10.084375,-1.2790524,3.545191,-1.7711667,0.5691458882067855,0.04111493545229008
Shanti People - Tandava (Remix).mp3,143.5546875,0.32773805,2508.0718573549852,2669.6670090925895,5684.561211633914,0.08635551804164737,0.50706,-23.552305,85.17799,6.653785,12.555897,1.2053051,11.607642,-0.81700784,5.5697374,-1.0598803,6.728949,-2.684968,5.8379517,-1.6048583,0.5016143714709971,0.047048332868143916
Shaun Frank - Dope Girlz.mp3,123.046875,0.32983616,2774.965829190195,2616.5476054463657,5741.449306164348,0.11366638619213422,0.577074,-27.411364,71.40911,2.595718,24.655325,10.725528,11.188416,-1.4300387,9.308182,0.12851056,7.113961,1.582943,4.2796493,-3.773134,0.554993165838039,0.04058530874317512
Ship Wrek - Too Fuego (Extended Mix)-1.mp3,123.046875,0.26314703,2802.6711900062064,2483.437012813764,5507.325427419907,0.14510264067634174,0.5364683,-111.25403,69.18325,17.35175,17.118698,7.2203054,13.357655,1.2340802,3.9353938,-5.000157,4.9864874,-2.1169634,0.7935572,-2.7245982,0.5605342380012412,0.03237941925181076
Ship Wrek - Too Fuego (Extended Mix).mp3,123.046875,0.26314703,2802.6711900062064,2483.437012813764,5507.325427419907,0.14510264067634174,0.5364683,-111.25403,69.18325,17.35175,17.118698,7.2203054,13.357655,1.2340802,3.9353938,-5.000157,4.9864874,-2.1169634,0.7935572,-2.7245982,0.5605342380012412,0.03237941925181076
SIDEPIECE - Sextacy.mp3,123.046875,0.29534295,2718.330811369433,2724.909149406985,5828.443954343268,0.11069095412133576,0.5106506,-40.971943,68.31394,2.084822,19.603262,12.246048,8.288716,-0.97879803,5.4794645,-0.9720467,2.7818544,-6.168637,2.4507601,-3.762288,0.5436661622738865,0.03634102729847655
SIDEPIECE - Temptation.mp3,123.046875,0.29970124,2587.6704098003165,2722.9704794456766,5687.415506727039,0.10552783949085769,0.49437937,-45.891315,70.636024,0.47760513,10.89676,6.3615527,6.7658525,0.7959014,6.267578,1.4618914,2.8731284,-0.7036593,1.28156,-3.8478892,0.5175340819600633,0.03687730146339163
Sighter - Bulgarian.mp3,143.5546875,0.22412807,2669.9415777543068,2656.130774494014,5746.194957566223,0.11651123781727542,0.51532483,-79.018524,76.97252,7.58345,15.8012,1.409884,9.919508,-3.2180324,4.807533,1.5057726,4.3721275,-1.8410304,4.325384,-2.1081767,0.5339883155508613,0.032174634688999504
Simon Fava & Yvvan Back - Magalenha (feat. Sergio Mendes).mp3,123.046875,0.24391091,3437.302236968787,2974.6585804861493,7173.911423600342,0.1738349331280279,0.5104576,-31.79177,35.965687,-8.722333,7.601552,4.0658975,4.7377,1.2441671,7.0694404,6.043654,7.5113287,-2.6662498,3.6133137,-0.46228838,0.6874604473937573,0.03001247509382665
Simon Fava & Yvvan Back - Magalenha [Extended Mix] (feat. Sergio Mendes).mp3,123.046875,0.2516073,3431.573854164663,3011.596829264367,7204.518127441406,0.1675552446015027,0.53336364,-39.810276,38.257095,-1.0387682,10.938195,8.345724,9.46862,3.4561546,9.475711,7.847182,8.63722,-0.19938348,6.243968,1.6838933,0.6863147708329326,0.030959491850808263
Skeletron - Jamal (Extended Mix).mp3,129.19921875,0.23914957,2710.346923793756,2696.805591584383,5903.381276729007,0.12223275097740759,0.43977872,-108.27978,59.488457,3.731232,12.739222,3.7314181,14.051981,9.32532,7.862783,-3.1416,6.4315844,-0.9527064,1.8939027,-1.3917841,0.5420693847587512,0.03089793766848743
Skeletron - Mantra.mp3,123.046875,0.34750777,2194.482345061575,2492.4020620375613,4823.394623475501,0.07283252015627223,0.47535288,-46.416584,84.63833,2.8312068,26.211937,0.34728065,6.6618156,0.037291396,-1.2164443,-4.357444,5.1065836,-2.9621432,-2.8656209,-6.222463,0.438896469012315,0.042759745731018484
Skeletron - Safari (Extended Mix).mp3,129.19921875,0.2943417,2742.0636393394802,2931.0343674626583,6393.533722232517,0.09055559264547727,0.54053086,-61.41576,63.16509,16.48049,25.432177,11.324867,13.224771,5.0847654,9.370238,3.2281835,5.6356254,0.3461812,6.16656,1.1260908,0.5484127278678961,0.038028719389694744
Skeletron - Taal (Radio Edit).mp3,129.19921875,0.26911208,2940.5480724232334,2781.964706462195,6224.350564203914,0.13679055133119025,0.59175867,-32.124664,66.21407,0.47983012,21.074568,7.4188433,6.425513,0.9303058,6.3056498,-1.1815463,5.759812,1.6699679,6.3392205,-0.48923826,0.5881096144846467,0.034769070535548965
SkiiTour - Redlight.mp3,123.046875,0.32385492,1978.6888009132992,2234.2258419592217,4275.14674399076,0.06883518451248437,0.5704696,-80.980705,95.343994,6.797514,21.033852,10.383308,20.434591,0.40267453,12.441717,0.6891989,1.612038,2.3584697,3.0556579,-1.4940314,0.3957377601826598,0.03984933625906706
Skrillex & Habstrakt - Chicken Soup (TIMarbury Bootleg).mp3,143.5546875,0.32380885,2880.21897516728,2644.6912954052314,5942.034977297037,0.12203487504993273,0.49387574,-43.413128,47.06361,-18.7354,18.19147,11.183185,19.584602,4.1401186,14.29217,6.4001665,7.6063027,2.4084816,7.8782563,4.6394205,0.576043795033456,0.04648427810752764
Skrillex - Call Him The Devil (Lyric Video).mp3,151.99908088235293,0.27149636,2927.4405209112265,2737.5919096008133,6180.872088388925,0.1300347742494146,0.39141682,-13.586828,63.63678,-9.729502,11.737347,-2.7259135,-0.66632617,-8.193339,1.1273022,-3.4171543,-1.3508224,-1.8801239,-1.4789947,-4.8614464,0.5854881041822453,0.041267196504015696
Skrillex - In Da Getto (Chris Lorenzo Remix).mp3,129.19921875,0.28141257,3085.9043588285176,2803.3476508663575,6468.333123153832,0.12653058919212,0.48204434,-39.522316,49.765705,6.72908,24.514938,4.6655326,10.845214,7.7381606,10.847438,-2.0848799,6.420171,0.6193895,10.726255,-2.2629862,0.6171808717657036,0.03635828440601472
"Skrillex, Boys Noize & Opus III - Fine Day Anthem.mp3",135.99917763157896,0.2955528,2777.537419055845,2741.5102536656773,5937.832387715213,0.11490108880514265,0.47492322,-75.6859,58.50656,8.985877,23.952621,14.164437,12.197069,9.454487,6.835801,5.343735,12.207718,-5.368738,2.6839342,-10.605957,0.555507483811169,0.040194936409151484
"Skrillex, Fred again.. & Flowdan - Rumble.mp3",143.5546875,0.27757904,2202.6281225010507,2478.2842626036054,4856.291580864882,0.08097919842982734,0.52757174,-131.2444,77.098564,20.562498,27.38292,9.863268,11.00741,0.09996145,7.6892047,-3.1988847,2.1439347,-1.6180794,1.0732765,-0.3348368,0.44052562450021016,0.039847772248322144
"Skrillex, Noisia, josh pan & Dylan Brady - Supersonic (my existence).mp3",112.34714673913044,0.29724678,2135.9583715061535,2439.227754448932,4702.291312213695,0.06852494635899326,0.45104802,-99.67857,96.861786,9.842053,9.137753,8.850447,10.682995,6.013351,4.1157455,3.6787453,10.288551,1.1086726,2.0100377,-1.9672999,0.42719167430123073,0.0333948280566129
sleepsleep & Tahlia Paris - Daddy.mp3,123.046875,0.28704926,2455.5960518440866,2662.843416075539,5448.5726389456595,0.06879487560155478,0.5762694,-76.320114,71.40238,13.643993,39.702793,21.823969,15.089899,6.971223,14.380586,7.52573,10.060462,6.4376493,7.4484363,0.25434464,0.49111921036881734,0.03532051487127319
Smith & Sorren - Shake That Ass.mp3,123.046875,0.26137605,2736.866737201402,2627.0693485153706,5611.099084067684,0.126920396602065,0.49914,-82.54359,67.144325,27.012062,27.726511,-10.190908,-2.8018734,-9.752852,-2.2270818,-10.503609,-5.2767134,-11.551196,-6.4780064,-8.646958,0.5473733474402804,0.03216150653315708
SOFI TUKKER & Gorgon City - House Arrest.mp3,123.046875,0.24628682,2593.6941655699975,2737.1488597310304,5670.353947860237,0.10051574903454194,0.4225863,-67.707596,79.01811,10.751325,20.253872,6.5056458,6.178902,0.9054206,0.048168536,-1.0296241,2.298758,-3.4680471,0.13673662,-4.938865,0.5187388331139995,0.030304824089398608
SOFI TUKKER - Drinkee (Vintage Culture & John Summit Remix).mp3,123.046875,0.28271508,2344.773774757666,2526.156378602963,4974.6975292173,0.0907013367721537,0.5005454,-62.329823,82.98741,-4.5147,12.94844,8.357472,10.392423,2.9581032,4.922039,-0.7506159,4.7500415,-0.14947753,4.7098565,-1.6288991,0.4689547549515332,0.03478720737621188
Sofiya Nzau - Mwaki (Tiësto's VIP Mix).mp3,129.19921875,0.2514628,3488.866288411687,3273.4711515335202,7669.036269898697,0.13889446341353112,0.43900737,-48.92965,56.725937,37.68496,14.472133,10.999308,10.751488,2.2686727,9.177481,-3.436427,3.8353481,-6.2406588,1.0766249,-3.7828152,0.6977732576823374,0.03248879567545373
Solardo - Free Your Body.mp3,123.046875,0.22664884,2665.7004875279454,2660.8691272809597,5706.892591589024,0.10844379443127962,0.4913982,-85.12185,68.54088,17.739618,22.83988,3.6256917,9.256596,-9.7669,-0.17381366,-8.093904,2.6847484,-6.522703,0.2334528,-8.944048,0.5331400975055891,0.027888431155588478
Solardo - The Spot.mp3,123.046875,0.28361565,3206.1981546449697,2726.5044094844293,6291.853915708852,0.15683776961987347,0.59429955,-83.969734,28.215984,16.551731,50.611946,16.005512,29.784206,9.700808,22.431913,1.180802,9.405586,0.30142415,7.8967185,-1.5443048,0.6412396309289939,0.03489801927935332
Space Motion - Baiana (Radio Edit).mp3,123.046875,0.3245962,2358.624902623971,2590.7026576137673,5158.499271574191,0.085336839577998,0.4207735,-17.548342,86.661964,-0.60271686,18.050552,3.65583,6.2454395,3.0509558,4.72146,-2.5419528,5.7805285,-3.6024165,4.958308,2.6627078,0.4717249805247942,0.0399405476055108
Spaces Laces - Dominate VIP.mp3,129.19921875,0.42737463,2551.6150683300175,2468.8085166753453,5278.081968268294,0.10903319818138099,0.60475737,30.168522,79.32171,-13.102108,14.568191,1.6004117,12.561427,3.5904584,10.522554,3.527965,6.780452,1.0908376,7.4883347,4.434611,0.5103230136660035,0.055216468460275794
Special M & Mandragora - Triple M (Special M Remix).mp3,135.99917763157896,0.27990124,1953.0919302006082,2189.532936696425,4269.154726088687,0.06974428276874389,0.5036545,-113.509094,105.75339,9.193274,16.693693,9.372302,9.276275,0.071031325,8.407557,1.4520304,3.5161383,-0.21204305,4.783662,1.8331808,0.39061838604012167,0.038066337954277475
SSame - Red Light Green Light.mp3,123.046875,0.31618944,2390.0687814770586,2616.8424656985303,5276.357446152501,0.08590144791019266,0.5540547,-63.910015,86.90567,17.908083,15.381224,12.439279,15.259411,3.257285,7.6835446,1.5311872,4.2034993,-3.1034918,0.6545889,-0.079232536,0.4780137562954117,0.038906122266780585
Stefflon Don - Bum Bum Tam Tam (Jax Jones Remix).mp3,123.046875,0.25685734,2595.0672155628067,2443.3134366923064,5221.131687032882,0.12126750823099577,0.42021555,-86.782074,69.830444,-10.8448305,12.811508,-3.7656481,5.194016,-1.1954609,3.9573474,-7.3708863,2.632266,-3.052189,0.34627882,1.1272327,0.5190134431125614,0.03160549246240407
Sting - Redlight.mp3,123.046875,0.23339024,2287.1255091719777,2441.945579188065,5005.269548988707,0.09276153389400095,0.44995397,-82.210304,84.42025,3.0753634,21.586864,3.3207202,17.514933,6.7723956,10.68412,-0.84744066,2.301894,-2.565431,3.6047592,-0.12395822,0.45742510183439555,0.028717939916532487
Stund - Body Rhythm.mp3,123.046875,0.26719397,3407.5423528690862,3184.272672650431,7425.884019567611,0.15422378702366607,0.5672552,-12.394973,63.229855,24.233727,13.951975,10.884665,7.659977,-0.2920417,5.008498,-0.9420463,3.4772418,-0.8277786,0.63067126,-2.618049,0.6815084705738172,0.032877383404411376
STV - Let It Ring (Extended Mix).mp3,123.046875,0.23138206,2522.3118598436777,2549.583215111409,5247.540141364793,0.12082271593378316,0.5530132,-124.642006,65.532684,8.424436,12.097326,-2.7675142,6.9299893,3.501848,10.122245,-2.7149596,0.8713025,2.9145133,7.411335,-3.6859174,0.5044623719687356,0.02847083905362524
Sultan + Shepard - Assassin.mp3,117.45383522727273,0.29836094,1478.040865655079,1959.948581454446,3259.3578006059697,0.04392034199163106,0.4384311,-119.24373,124.62238,27.965336,20.551243,7.332895,15.6164055,0.26176673,10.1522455,1.1635402,-0.060880743,-3.0964904,0.6604347,-0.056742314,0.2956081731310158,0.035043637130663476
Taiki Nulight - Disco Tool (Taiki Nulight Remix).mp3,123.046875,0.23444322,2513.315335311122,2338.439454739133,5019.193996672067,0.0984166743218867,0.5122673,-104.01851,68.65372,-5.1096406,22.29061,2.545359,13.458207,8.362654,13.941219,7.495427,14.898316,2.8807464,7.2405906,0.46703336,0.5026630670622244,0.02884750528028235
Tao H - Golden Thing.mp3,135.99917763157896,0.32816896,2680.390721062204,2810.783616719363,6123.486834856473,0.09966557950182468,0.5424699,-4.4938107,77.99982,9.249026,24.03607,11.53905,12.470777,2.0089128,11.243862,-0.13311923,5.830646,0.18340078,5.190595,-0.46135572,0.5360781442124408,0.0446307084700828
Tao H - My hands are closed.mp3,89.10290948275862,0.3213466,1920.9248857780606,2323.2043968847083,4311.80369263833,0.05557168043479594,0.51312894,-53.277836,107.12348,8.273933,27.11806,6.7990956,15.196121,1.3983132,8.991936,0.7746033,6.9314103,0.64720017,5.6012306,-0.843158,0.3841849771556121,0.0286329179733253
Technical Hitch - Piano Poli (Total Remake).mp3,89.10290948275862,0.32735938,1749.2644142567506,2211.2974983718673,3969.643099899651,0.05316863993148958,0.46714312,-108.916435,106.55338,12.67985,17.91927,7.565828,11.502827,5.7063446,7.9810944,2.2700825,6.3219037,0.9284306,2.8176708,-0.2791199,0.34985288285135013,0.029168673056370484
Technical Hitch - Psycho Celtic.mp3,151.99908088235293,0.2685309,1849.4268102920764,2284.404814142983,4126.428710430721,0.06025550541825232,0.45639366,-119.02174,100.57434,15.601888,21.723743,0.679888,9.488344,7.70568,8.026277,1.3296402,3.7123103,-0.3022027,5.112948,2.1708837,0.36988536205841527,0.040816450786009865
Terra - Shanka Tribe - Travelling Gypsies (TERRA & Sajanka Remix).mp3,143.5546875,0.28706512,2053.784587623528,2431.8969375072047,4683.49376686081,0.06937137552152639,0.45648834,-62.291832,100.08291,9.796942,19.671429,4.8510847,13.239942,1.5890355,8.819407,-0.5886763,7.3185797,1.8900595,5.1331215,-0.22393113,0.41075691752470556,0.04120954338577576
The Cube Guys - Drunk (Tech-Qila Radio Edit).mp3,129.19921875,0.30361715,2517.6104986937303,2513.8474655342575,5257.795100942226,0.0998405273173778,0.47602028,-51.40244,80.731895,1.4280763,23.292137,3.3759418,14.640854,6.203959,6.0404267,1.1019683,9.877222,0.4957604,5.2328124,0.21894784,0.5035220997387461,0.039227098526316694
The Dubliners - Rocky Road To Dublin [HQ][HD]+ Lyrics.mp3,143.5546875,0.07535065,2139.0016924007004,2213.2638791849818,4237.488523468258,0.10116733821358267,0.33777368,-161.18503,102.593605,-10.3555565,20.526382,-12.844316,-0.15729396,-1.0038698,-4.707175,-10.007845,2.5135148,-3.5919652,1.5593497,0.9053366,0.4278003384801401,0.010816938964126166
The Galaxy - Rakata (Extended Mix).mp3,123.046875,0.30026114,2906.8898841854934,2851.0340970251086,6379.241913205846,0.11119197813742619,0.50325155,-51.57944,59.02035,7.4116945,13.462854,4.0511727,11.884662,3.6568913,7.5343795,3.9740753,11.47505,1.1861086,6.9584613,0.6671333,0.5813779768370987,0.036946194944903255
The Lumineers - Stubborn Love.mp3,117.45383522727273,0.118772075,1474.1557896354748,1964.996114486026,3075.669334604642,0.06144651369788199,0.33798665,-180.16116,125.57303,6.040587,29.76693,4.9946213,2.5471752,4.183584,2.8431273,-0.20870109,4.077417,-2.6027136,-0.0071702087,-2.4373767,0.29483115792709497,0.013950235677343286
Thomas Newson - Feel This Way.mp3,123.046875,0.21865733,2928.9455241074916,2801.271137056958,6238.906560707067,0.11710192821749903,0.455589,-76.976944,59.574547,12.798274,22.628574,-2.177545,11.864002,-4.8850384,4.7038054,-5.020263,0.11387796,-4.934548,-0.6676442,-3.5735657,0.5857891048214983,0.026905101112788543
Tiga - Mind Dimension (Tiësto Remix).mp3,123.046875,0.22183979,3528.094812001994,2777.3722669383533,6774.039993189924,0.20265436994272804,0.557197,-80.5339,34.74089,-2.1061316,11.984825,-4.2485037,4.41928,-4.0291467,3.3552144,-5.677771,4.1912756,-2.8187199,1.8406733,-2.6130779,0.7056189624003988,0.027296692365780473
Tim Hox - Gotye - Somebody That I Used To Know (Tim Hox Remix) [TECH HOUSE].mp3,129.19921875,0.40050367,2117.937682665209,2468.0949875690385,4547.860670705893,0.06290707065443935,0.5472922,-87.34223,77.954025,21.115185,31.152393,9.269375,20.116692,7.11963,11.877009,3.8939435,8.113812,1.2049557,6.1286383,-2.9099696,0.4235875365330418,0.051744760651490654
Tinlicker & Helsloot - Because You Move Me.mp3,123.046875,0.28853676,1376.5485045129728,2039.9744936826778,3140.2095683727684,0.04043364778538071,0.4091714,-153.5978,128.11717,41.933037,19.869024,9.203607,8.547203,-6.8709116,9.5341,-4.0382924,-3.495905,-4.7603016,3.8649545,-3.2885375,0.27530970090259455,0.03550354629987851
"Tisoki, Caitlyn Scarlett - FK WITH ME.mp3",151.99908088235293,0.34213138,3051.8040182519762,2620.6496762729594,6039.2423896670925,0.14576493202095364,0.4199157,-2.2623816,47.969006,-25.631516,10.826263,-9.991553,-4.564478,-5.0280037,-4.368046,-6.9239907,-1.1660538,-5.807404,0.73239094,-8.417046,0.6103608036503952,0.05200365473351934
Tita Lau - What Is Real.mp3,99.38401442307692,0.27444714,1842.4931268172427,2280.789341555392,3861.310186539104,0.06395991161616162,0.46741578,-101.52111,117.45898,23.69178,15.596318,7.3304563,10.094659,-0.009887333,4.2834077,-7.308085,1.5741969,-5.149917,-0.6791732,-5.083883,0.3684986253634485,0.027275658826021336
Tiësto - Lay Low (Argy Remix) [Extended Mix].mp3,123.046875,0.32738957,1969.4296487095805,2333.643597268635,4439.918993340164,0.05287678591757741,0.5216773,-93.83086,100.08532,14.440546,18.097412,3.1394532,15.529547,6.237056,9.253448,4.8463764,7.326695,2.7187562,7.3154387,0.35137066,0.3938859297419161,0.04028426326112822
TOBEHONEST - Daka.mp3,129.19921875,0.24907586,2222.665616822117,2374.4379853649884,4354.136491645146,0.10054701105359908,0.5442993,-143.31584,74.71846,16.13645,24.7844,8.465989,15.754058,2.1353831,4.004462,-4.0093284,4.7507806,1.0726515,1.2020044,-1.9510851,0.4445331233644234,0.032180406493716875
Tobiahs - Alone.mp3,129.19921875,0.26521924,1851.143808362552,2278.7024518161425,3930.687037054098,0.06458312860324948,0.42686445,-93.00372,109.45317,8.413481,17.073671,2.815725,-1.7357551,-6.9366007,11.888753,-6.0875974,2.0214715,-2.093783,-0.0027271328,-1.0694971,0.3702287616725104,0.034266118783853015
Tom Budin - Shake That.mp3,123.046875,0.22673728,2805.49560246548,2691.9828887469416,5613.366480258548,0.11214648875420404,0.48327848,-135.14177,48.038376,25.72427,30.092682,20.836428,27.439135,9.397499,10.718687,4.1338224,8.4742565,2.6395838,6.067273,-1.0438488,0.561099120493096,0.027899313223315403
Tom Enzy - Pégate-1.mp3,123.046875,0.25655836,2898.7011651126963,2824.4635340287355,6253.056814047248,0.11403259327590262,0.47279632,-104.14375,62.4479,16.127077,14.157326,3.4599397,7.838265,-7.2092834,7.394832,-1.1856905,12.824568,0.6668521,5.5513673,-3.353999,0.5797402330225393,0.031568704289384186
Tom Enzy - Pégate.mp3,123.046875,0.25655836,2898.7011651126963,2824.4635340287355,6253.056814047248,0.11403259327590262,0.47279632,-104.14375,62.4479,16.127077,14.157326,3.4599397,7.838265,-7.2092834,7.394832,-1.1856905,12.824568,0.6668521,5.5513673,-3.353999,0.5797402330225393,0.031568704289384186
Tom Tyger & Nico De Andrea - Coco Bongo.mp3,123.046875,0.22022964,2505.1451339193827,2448.9609271366726,5175.963205855891,0.11002429109555352,0.43051484,-63.16576,78.27071,-11.545424,20.87607,1.6113325,9.233222,-4.2075343,2.2148247,-2.3410566,0.8886113,-4.5288367,-0.32697418,-4.427224,0.5010290267838765,0.027098569058580324
